일자,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,식사가능인원,중식결식,석식결식,중식강수여부,중식기온,중식강수량,석식강수여부,석식기온,석식강수량,확진자수,휴일전날,휴일다음날,월_1,월_2,월_3,월_4,월_5,월_6,월_7,월_8,월_9,월_10,월_11,월_12,요일_금,요일_목,요일_수,요일_월,요일_화,국분류_국,국분류_국수,국분류_스프,국분류_죽,국분류_찌개,국분류_탕,메뉴분류_기타,메뉴분류_육류,메뉴분류_조류,메뉴분류_해산물
2017-08-22,2645,74,213,484,0.0,1053.0,604.0,2358.0,1305.0,1754.0,1.0,25.7,6.9,0.0,28.7,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-08-23,2645,72,215,0,0.0,953.0,537.0,2358.0,1405.0,1821.0,0.0,31.5,0.0,0.0,30.6,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-08-24,2645,78,259,344,0.0,843.0,489.0,2308.0,1465.0,1819.0,0.0,30.9,0.0,0.0,31.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-08-25,2645,164,310,55,0.0,594.0,354.0,2171.0,1577.0,1817.0,0.0,29.7,0.0,0.0,31.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-28,2645,169,225,337,0.0,1191.0,514.0,2251.0,1060.0,1737.0,0.0,29.1,0.0,0.0,27.6,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-08-29,2645,121,260,294,0.0,877.0,609.0,2264.0,1387.0,1655.0,0.0,29.8,0.0,0.0,30.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-30,2645,116,270,0,0.0,898.0,395.0,2259.0,1361.0,1864.0,0.0,24.5,0.0,0.0,24.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-31,2645,110,281,189,0.0,852.0,487.0,2254.0,1402.0,1767.0,0.0,26.6,0.0,0.0,25.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-04,2642,113,243,416,0.0,1168.0,581.0,2286.0,1118.0,1705.0,0.0,25.2,0.0,0.0,24.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-05,2642,74,265,390,0.0,924.0,518.0,2303.0,1379.0,1785.0,0.0,23.7,0.0,0.0,21.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-06,2642,69,275,0,0.0,922.0,503.0,2298.0,1376.0,1795.0,0.0,23.1,0.0,1.0,21.7,3.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-09-07,2642,78,279,358,0.0,926.0,455.0,2285.0,1359.0,1830.0,0.0,21.8,0.0,0.0,24.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-08,2642,155,305,66,0.0,662.0,494.0,2182.0,1520.0,1688.0,0.0,27.0,0.0,0.0,26.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-09-11,2642,101,203,478,0.0,1350.0,510.0,2338.0,988.0,1828.0,1.0,20.6,1.4,0.0,22.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-12,2642,72,242,430,0.0,993.0,540.0,2328.0,1335.0,1788.0,0.0,28.5,0.0,0.0,26.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-13,2642,57,253,0,0.0,945.0,476.0,2332.0,1387.0,1856.0,0.0,26.4,0.0,0.0,25.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-09-14,2642,68,291,317,0.0,860.0,437.0,2283.0,1423.0,1846.0,0.0,26.0,0.0,0.0,24.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-09-15,2642,198,290,70,0.0,602.0,454.0,2154.0,1552.0,1700.0,0.0,23.9,0.0,0.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-09-18,2642,93,220,501,0.0,1214.0,552.0,2329.0,1115.0,1777.0,0.0,26.3,0.0,0.0,24.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-09-19,2642,49,246,432,0.0,958.0,567.0,2347.0,1389.0,1780.0,0.0,26.7,0.0,0.0,24.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-20,2642,62,279,0,0.0,890.0,411.0,2301.0,1411.0,1890.0,0.0,24.6,0.0,0.0,22.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-21,2642,70,280,334,0.0,820.0,546.0,2292.0,1472.0,1746.0,0.0,23.8,0.0,0.0,22.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-09-22,2642,174,291,67,0.0,735.0,490.0,2177.0,1442.0,1687.0,0.0,24.5,0.0,0.0,23.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-09-25,2642,97,258,385,0.0,1099.0,592.0,2287.0,1188.0,1695.0,0.0,26.8,0.0,0.0,24.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-09-26,2642,81,261,342,0.0,902.0,573.0,2300.0,1398.0,1727.0,0.0,26.4,0.0,0.0,23.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-28,2642,102,263,202,0.0,589.0,473.0,2277.0,1688.0,1804.0,0.0,25.3,0.0,0.0,23.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10-10,2645,105,209,641,0.0,1265.0,746.0,2331.0,1066.0,1585.0,0.0,25.8,0.0,0.0,24.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10-11,2645,60,250,0,0.0,1109.0,613.0,2335.0,1226.0,1722.0,0.0,23.6,0.0,0.0,22.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-12,2645,46,269,1017,0.0,989.0,626.0,2330.0,1341.0,1704.0,0.0,15.6,0.0,1.0,12.7,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-10-13,2645,63,268,86,0.0,1015.0,628.0,2314.0,1299.0,1686.0,0.0,18.8,0.0,0.0,16.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10-16,2645,90,225,464,0.0,1173.0,497.0,2330.0,1157.0,1833.0,0.0,18.0,0.0,0.0,16.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-17,2645,56,258,453,0.0,848.0,555.0,2331.0,1483.0,1776.0,0.0,17.9,0.0,0.0,17.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-18,2645,45,270,0,0.0,814.0,490.0,2330.0,1516.0,1840.0,0.0,17.6,0.0,0.0,16.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10-19,2645,67,282,341,0.0,901.0,514.0,2296.0,1395.0,1782.0,0.0,20.0,0.0,0.0,18.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-10-20,2645,190,301,53,0.0,533.0,416.0,2154.0,1621.0,1738.0,0.0,21.6,0.0,0.0,19.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-10-23,2645,116,250,435,0.0,1115.0,538.0,2279.0,1164.0,1741.0,0.0,18.0,0.0,0.0,15.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-24,2645,65,258,400,0.0,1037.0,439.0,2322.0,1285.0,1883.0,1.0,13.4,0.1,0.0,12.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-10-26,2645,101,302,251,0.0,824.0,405.0,2242.0,1418.0,1837.0,0.0,15.9,0.0,0.0,14.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10-27,2645,210,309,57,0.0,567.0,327.0,2126.0,1559.0,1799.0,0.0,19.6,0.0,0.0,15.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-10-30,2645,124,250,374,0.0,1150.0,589.0,2271.0,1121.0,1682.0,0.0,14.3,0.0,0.0,11.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-10-31,2645,63,290,238,0.0,955.0,503.0,2292.0,1337.0,1789.0,0.0,14.5,0.0,0.0,14.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-01,2644,63,279,0,0.0,815.0,424.0,2302.0,1487.0,1878.0,0.0,16.4,0.0,0.0,15.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-11-02,2644,53,304,333,0.0,854.0,469.0,2287.0,1433.0,1818.0,0.0,16.6,0.0,0.0,13.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-03,2644,173,304,58,0.0,644.0,406.0,2167.0,1523.0,1761.0,0.0,18.4,0.0,0.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-06,2644,93,244,452,0.0,1167.0,451.0,2307.0,1140.0,1856.0,0.0,14.5,0.0,0.0,13.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-07,2644,75,268,462,0.0,943.0,522.0,2301.0,1358.0,1779.0,0.0,17.2,0.0,0.0,17.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-08,2644,60,276,0,0.0,780.0,397.0,2308.0,1528.0,1911.0,0.0,21.3,0.0,0.0,17.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-09,2644,90,287,347,0.0,797.0,414.0,2267.0,1470.0,1853.0,0.0,15.7,0.0,0.0,14.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-10,2644,184,292,56,0.0,630.0,397.0,2168.0,1538.0,1771.0,0.0,18.2,0.0,0.0,19.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-13,2644,107,240,525,0.0,1017.0,547.0,2297.0,1280.0,1750.0,0.0,14.0,0.0,0.0,11.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-14,2644,78,269,388,0.0,924.0,515.0,2297.0,1373.0,1782.0,0.0,16.7,0.0,0.0,12.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-15,2644,87,276,0,0.0,895.0,363.0,2281.0,1386.0,1918.0,0.0,12.2,0.0,0.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-16,2644,129,283,347,0.0,736.0,437.0,2232.0,1496.0,1795.0,0.0,9.1,0.0,0.0,5.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-17,2644,213,311,58,0.0,640.0,332.0,2120.0,1480.0,1788.0,0.0,10.0,0.0,0.0,9.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-20,2644,107,237,517,0.0,1115.0,569.0,2300.0,1185.0,1731.0,0.0,8.8,0.0,0.0,5.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-11-21,2644,77,256,435,0.0,954.0,486.0,2311.0,1357.0,1825.0,0.0,8.9,0.0,0.0,5.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-22,2644,64,277,0,0.0,817.0,424.0,2303.0,1486.0,1879.0,0.0,8.6,0.0,0.0,10.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-23,2644,122,288,305,0.0,758.0,433.0,2234.0,1476.0,1801.0,0.0,8.9,0.0,0.0,4.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-24,2644,210,303,63,0.0,563.0,378.0,2131.0,1568.0,1753.0,0.0,8.8,0.0,0.0,6.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-27,2644,132,262,402,0.0,1065.0,483.0,2250.0,1185.0,1767.0,0.0,9.8,0.0,0.0,8.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-11-28,2644,112,265,347,0.0,929.0,517.0,2267.0,1338.0,1750.0,0.0,16.3,0.0,0.0,12.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-11-30,2644,97,267,256,0.0,781.0,511.0,2280.0,1499.0,1769.0,0.0,9.4,0.0,0.0,7.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-12-01,2665,243,268,136,0.0,660.0,381.0,2154.0,1494.0,1773.0,0.0,5.9,0.0,0.0,3.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-12-04,2665,117,206,868,0.0,1142.0,625.0,2342.0,1200.0,1717.0,0.0,9.4,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-12-05,2665,60,225,871,0.0,939.0,571.0,2380.0,1441.0,1809.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-12-06,2665,78,254,0,0.0,860.0,414.0,2333.0,1473.0,1919.0,0.0,5.2,0.0,0.0,4.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-07,2665,98,270,608,0.0,740.0,509.0,2297.0,1557.0,1788.0,0.0,9.2,0.0,0.0,5.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-12-08,2665,169,304,141,0.0,682.0,407.0,2192.0,1510.0,1785.0,0.0,3.3,0.0,0.0,1.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017-12-11,2665,93,219,748,0.0,1165.0,536.0,2353.0,1188.0,1817.0,0.0,4.1,0.0,0.0,-0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-12,2665,73,237,604,0.0,884.0,641.0,2355.0,1471.0,1714.0,0.0,-0.8,0.0,0.0,-1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-13,2665,67,246,0,0.0,978.0,430.0,2352.0,1374.0,1922.0,0.0,1.8,0.0,0.0,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-14,2665,105,266,309,0.0,875.0,405.0,2294.0,1419.0,1889.0,0.0,2.9,0.0,0.0,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-15,2665,208,288,48,0.0,618.0,426.0,2169.0,1551.0,1743.0,0.0,5.1,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-18,2665,140,230,156,0.0,1149.0,418.0,2295.0,1146.0,1877.0,0.0,4.3,0.0,0.0,5.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-12-19,2665,109,269,146,0.0,715.0,345.0,2287.0,1572.0,1942.0,0.0,5.1,0.0,0.0,1.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-20,2665,108,262,0,0.0,814.0,396.0,2295.0,1481.0,1899.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-12-21,2665,127,262,102,0.0,692.0,380.0,2276.0,1584.0,1896.0,0.0,5.9,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-22,2665,239,270,34,0.0,565.0,482.0,2156.0,1591.0,1674.0,0.0,6.8,0.0,0.0,2.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-12-26,2665,267,227,62,0.0,915.0,176.0,2171.0,1256.0,1995.0,0.0,6.3,0.0,0.0,3.5,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-12-28,2665,240,260,55,0.0,311.0,245.0,2165.0,1854.0,1920.0,0.0,3.6,0.0,0.0,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-12-29,2665,489,242,5,0.0,394.0,209.0,1934.0,1540.0,1725.0,0.0,7.5,0.0,0.0,7.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02,2655,73,102,301,0.0,1148.0,432.0,2480.0,1332.0,2048.0,0.0,5.7,0.0,0.0,4.4,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-03,2655,60,207,0,0.0,883.0,441.0,2388.0,1505.0,1947.0,0.0,4.8,0.0,0.0,3.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-01-04,2655,67,226,326,0.0,893.0,435.0,2362.0,1469.0,1927.0,0.0,2.4,0.0,0.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-05,2655,152,246,58,0.0,762.0,509.0,2257.0,1495.0,1748.0,0.0,6.1,0.0,0.0,4.3,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-01-08,2655,100,194,377,0.0,1178.0,554.0,2361.0,1183.0,1807.0,1.0,3.9,0.2,1.0,4.4,0.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-09,2655,70,215,298,0.0,816.0,349.0,2370.0,1554.0,2021.0,0.0,3.3,0.0,0.0,1.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-10,2655,58,210,0,0.0,865.0,423.0,2387.0,1522.0,1964.0,0.0,-1.0,0.0,0.0,-2.2,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-11,2655,73,238,337,0.0,911.0,430.0,2344.0,1433.0,1914.0,0.0,-1.5,0.0,0.0,-3.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-01-12,2655,163,266,59,0.0,679.0,398.0,2226.0,1547.0,1828.0,0.0,-1.0,0.0,0.0,-2.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-15,2655,112,192,443,0.0,1256.0,480.0,2351.0,1095.0,1871.0,0.0,11.1,0.0,0.0,7.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
